episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,thw_sec,observed_distance_m,observed_lead_speed_mps,control_spacing_error_m,control_relative_velocity_mps,throttle,brake,comm_success,time_since_last_comm_success_sec
15,0.65,13,accelerate,0.158,0.305,12.82,7.305,5.515,-0.146,42.097,12.82,0.158,5.515,-0.146,0.743,0.0,1,0.0
15,0.7,14,accelerate,0.518,0.628,12.815,7.628,5.187,-0.11,20.405,12.796,0.158,5.168,-0.47,0.687,0.0,0,0.05
15,0.75,15,accelerate,0.821,0.893,12.812,7.893,4.919,-0.072,14.351,12.758,0.158,4.865,-0.734,0.638,0.0,0,0.1
15,0.8,16,accelerate,1.035,1.004,12.814,8.004,4.81,0.031,12.765,12.713,0.158,4.709,-0.846,0.615,0.0,0,0.15
15,0.85,17,accelerate,1.162,1.058,12.818,8.058,4.76,0.104,12.115,12.818,1.162,4.76,0.104,0.654,0.0,1,0.0
15,0.9,18,accelerate,1.301,1.23,12.824,8.23,4.594,0.071,10.428,12.824,1.301,4.594,0.071,0.632,0.0,1,0.0
15,0.95,19,accelerate,1.417,1.28,12.831,8.28,4.551,0.137,10.025,12.831,1.417,4.551,0.137,0.629,0.0,1,0.0
15,1.0,20,accelerate,1.543,1.411,12.84,8.411,4.429,0.132,9.1,12.84,1.543,4.429,0.132,0.613,0.0,1,0.0
15,1.05,21,accelerate,1.645,1.486,12.85,8.486,4.364,0.159,8.65,12.77,1.543,4.284,0.057,0.592,0.0,0,0.05
15,1.1,22,accelerate,1.806,1.599,12.862,8.599,4.262,0.206,8.041,12.862,1.806,4.262,0.206,0.595,0.0,1,0.0
15,1.15,23,accelerate,1.917,1.659,12.875,8.659,4.217,0.259,7.763,12.875,1.917,4.217,0.259,0.591,0.0,1,0.0
15,1.2,24,accelerate,2.082,1.758,12.892,8.758,4.134,0.324,7.334,12.892,2.082,4.134,0.324,0.583,0.0,1,0.0
15,1.25,25,accelerate,2.228,1.804,12.914,8.804,4.11,0.424,7.158,12.914,2.228,4.11,0.424,0.584,0.0,1,0.0
15,1.3,26,accelerate,2.418,1.89,12.941,8.89,4.05,0.528,6.846,12.941,2.418,4.05,0.528,0.58,0.0,1,0.0
15,1.35,27,accelerate,2.584,1.949,12.973,8.949,4.024,0.636,6.658,12.973,2.584,4.024,0.636,0.581,0.0,1,0.0
15,1.4,28,accelerate,2.755,2.044,13.01,9.044,3.966,0.712,6.366,12.876,2.584,3.832,0.541,0.553,0.0,0,0.05
15,1.45,29,accelerate,2.842,2.11,13.049,9.11,3.939,0.733,6.185,13.049,2.842,3.939,0.733,0.574,0.0,1,0.0
15,1.5,30,accelerate,2.887,2.207,13.087,9.207,3.88,0.681,5.931,12.944,2.842,3.737,0.636,0.544,0.0,0,0.05
15,1.55,31,accelerate,2.886,2.276,13.122,9.276,3.846,0.611,5.766,12.835,2.842,3.56,0.567,0.519,0.0,0,0.1
15,1.6,32,accelerate,2.919,2.369,13.153,9.369,3.785,0.55,5.553,12.722,2.842,3.354,0.474,0.489,0.0,0,0.15
15,1.65,33,accelerate,2.98,2.415,13.184,9.415,3.769,0.565,5.46,12.606,2.842,3.191,0.428,0.466,0.0,0,0.2
15,1.7,34,accelerate,3.108,2.467,13.216,9.467,3.75,0.641,5.358,12.486,2.842,3.019,0.375,0.442,0.0,0,0.25
15,1.75,35,accelerate,3.256,2.498,13.254,9.498,3.756,0.757,5.305,12.365,2.842,2.866,0.344,0.421,0.0,0,0.3
15,1.8,36,accelerate,3.447,2.562,13.298,9.562,3.736,0.885,5.191,13.298,3.447,3.736,0.885,0.556,0.0,1,0.0
15,1.85,37,accelerate,3.624,2.601,13.348,9.601,3.747,1.023,5.132,13.348,3.624,3.747,1.023,0.562,0.0,1,0.0
15,1.9,38,accelerate,3.752,2.672,13.403,9.672,3.731,1.079,5.015,13.218,3.624,3.546,0.951,0.534,0.0,0,0.05
15,1.95,39,accelerate,3.783,2.73,13.458,9.73,3.727,1.053,4.929,13.085,3.624,3.354,0.893,0.507,0.0,0,0.1
15,2.0,40,accelerate,3.783,2.81,13.509,9.81,3.699,0.973,4.808,13.509,3.783,3.699,0.973,0.556,0.0,1,0.0
15,2.05,41,accelerate,3.797,2.872,13.557,9.872,3.685,0.925,4.72,13.369,3.783,3.496,0.91,0.528,0.0,0,0.05
15,2.1,42,accelerate,3.888,2.958,13.605,9.958,3.647,0.93,4.599,13.224,3.783,3.266,0.825,0.495,0.0,0,0.1
15,2.15,43,accelerate,4.026,3.023,13.654,10.023,3.632,1.003,4.517,13.076,3.783,3.053,0.76,0.465,0.0,0,0.15
15,2.2,44,accelerate,4.199,3.097,13.708,10.097,3.611,1.102,4.426,12.924,3.783,2.826,0.685,0.432,0.0,0,0.2
15,2.25,45,accelerate,4.381,3.145,13.769,10.145,3.624,1.236,4.379,13.769,4.381,3.624,1.236,0.558,0.0,1,0.0
15,2.3,46,accelerate,4.541,3.207,13.835,10.207,3.627,1.333,4.314,13.835,4.541,3.627,1.333,0.562,0.0,1,0.0
15,2.35,47,accelerate,4.619,3.269,13.903,10.269,3.634,1.35,4.253,13.903,4.619,3.634,1.35,0.564,0.0,1,0.0
15,2.4,48,accelerate,4.628,3.358,13.97,10.358,3.612,1.27,4.161,13.97,4.628,3.612,1.27,0.559,0.0,1,0.0
15,2.45,49,accelerate,4.627,3.44,14.031,10.44,3.592,1.187,4.079,14.031,4.627,3.592,1.187,0.554,0.0,1,0.0
15,2.5,50,accelerate,4.685,3.539,14.09,10.539,3.552,1.146,3.982,13.858,4.627,3.319,1.088,0.515,0.0,0,0.05
15,2.55,51,accelerate,4.803,3.611,14.15,10.611,3.539,1.192,3.919,14.15,4.803,3.539,1.192,0.548,0.0,1,0.0
15,2.6,52,accelerate,4.956,3.702,14.212,10.702,3.51,1.254,3.839,13.967,4.803,3.265,1.101,0.509,0.0,0,0.05
15,2.65,53,accelerate,5.128,3.784,14.278,10.784,3.493,1.343,3.773,14.278,5.128,3.493,1.343,0.548,0.0,1,0.0
15,2.7,54,accelerate,5.243,3.872,14.347,10.872,3.475,1.371,3.705,14.347,5.243,3.475,1.371,0.547,0.0,1,0.0
15,2.75,55,accelerate,5.09,3.955,14.409,10.955,3.454,1.135,3.643,14.152,5.243,3.197,1.288,0.508,0.0,0,0.05
15,2.8,56,accelerate,5.093,4.039,14.464,11.039,3.424,1.054,3.581,13.952,5.243,2.913,1.204,0.468,0.0,0,0.1
15,2.85,57,accelerate,5.0,4.105,14.512,11.105,3.407,0.895,3.535,13.749,5.243,2.644,1.138,0.43,0.0,0,0.15
15,2.9,58,accelerate,5.459,4.16,14.57,11.16,3.411,1.3,3.503,14.57,5.459,3.411,1.3,0.539,0.0,1,0.0
15,2.95,59,accelerate,5.818,4.207,14.646,11.207,3.439,1.611,3.481,14.362,5.459,3.155,1.252,0.503,0.0,0,0.05
15,3.0,60,accelerate,5.924,4.254,14.729,11.254,3.475,1.67,3.463,14.729,5.924,3.475,1.67,0.561,0.0,1,0.0
15,3.05,61,accelerate,5.894,4.323,14.81,11.323,3.487,1.571,3.426,14.515,5.924,3.192,1.601,0.521,0.0,0,0.05
15,3.1,62,accelerate,5.845,4.398,14.885,11.398,3.486,1.447,3.384,14.297,5.924,2.898,1.525,0.48,0.0,0,0.1
15,3.15,63,accelerate,5.815,4.463,14.955,11.463,3.491,1.351,3.351,14.075,5.924,2.612,1.461,0.44,0.0,0,0.15
15,3.2,64,accelerate,5.815,4.514,15.021,11.514,3.506,1.3,3.327,13.851,5.924,2.337,1.409,0.402,0.0,0,0.2
15,3.25,65,accelerate,5.848,4.546,15.086,11.546,3.54,1.302,3.318,15.086,5.848,3.54,1.302,0.559,0.0,1,0.0
15,3.3,66,accelerate,5.915,4.579,15.152,11.579,3.573,1.336,3.309,14.858,5.848,3.279,1.269,0.524,0.0,0,0.05
15,3.35,67,accelerate,6.014,4.63,15.221,11.63,3.591,1.384,3.287,14.628,5.848,2.998,1.217,0.485,0.0,0,0.1
15,3.4,68,accelerate,6.142,4.67,15.293,11.67,3.623,1.472,3.275,14.396,5.848,2.726,1.178,0.448,0.0,0,0.15
15,3.45,69,accelerate,6.136,4.718,15.365,11.718,3.647,1.418,3.257,14.161,5.848,2.443,1.13,0.409,0.0,0,0.2
15,3.5,70,accelerate,6.131,4.749,15.435,11.749,3.686,1.382,3.25,13.924,5.848,2.175,1.099,0.373,0.0,0,0.25
15,3.55,71,accelerate,6.633,4.762,15.515,11.762,3.754,1.872,3.258,15.515,6.633,3.754,1.872,0.61,0.0,1,0.0
15,3.6,72,accelerate,7.16,4.778,15.625,11.778,3.848,2.382,3.27,15.277,6.633,3.499,1.855,0.576,0.0,0,0.05
15,3.65,73,accelerate,7.555,4.83,15.756,11.83,3.926,2.726,3.262,15.756,7.555,3.926,2.726,0.662,0.0,1,0.0
15,3.7,74,accelerate,7.722,4.912,15.896,11.912,3.984,2.811,3.236,15.512,7.555,3.6,2.644,0.617,0.0,0,0.05
15,3.75,75,accelerate,7.703,5.015,16.033,12.015,4.018,2.688,3.197,16.033,7.703,4.018,2.688,0.675,0.0,1,0.0
15,3.8,76,accelerate,7.626,5.111,16.162,12.111,4.051,2.515,3.162,16.162,7.626,4.051,2.515,0.674,0.0,1,0.0
15,3.85,77,accelerate,7.518,5.043,16.286,12.043,4.243,2.475,3.23,15.908,7.626,3.866,2.583,0.652,0.0,0,0.05
15,3.9,78,accelerate,7.405,4.996,16.408,11.996,4.412,2.409,3.284,15.658,7.626,3.662,2.629,0.627,0.0,0,0.1
15,3.95,79,accelerate,7.305,5.227,16.517,12.227,4.29,2.078,3.16,15.4,7.626,3.173,2.398,0.555,0.0,0,0.15
15,4.0,80,accelerate,7.248,5.186,16.62,12.186,4.434,2.062,3.205,15.14,7.626,2.954,2.439,0.528,0.0,0,0.2
15,4.05,81,accelerate,7.239,5.154,16.724,12.154,4.57,2.085,3.245,16.724,7.239,4.57,2.085,0.732,0.0,1,0.0
15,4.1,82,accelerate,7.276,5.132,16.83,12.132,4.698,2.144,3.28,16.467,7.239,4.335,2.108,0.702,0.0,0,0.05
15,4.15,83,accelerate,7.341,5.128,16.939,12.128,4.811,2.212,3.303,16.939,7.341,4.811,2.212,0.77,0.0,1,0.0
15,4.2,84,accelerate,7.448,5.157,17.052,12.157,4.895,2.291,3.306,16.682,7.341,4.525,2.183,0.732,0.0,0,0.05
15,4.25,85,accelerate,7.583,5.223,17.169,12.223,4.946,2.36,3.287,16.422,7.341,4.199,2.118,0.687,0.0,0,0.1
15,4.3,86,accelerate,7.741,5.314,17.289,12.314,4.974,2.426,3.253,16.159,7.341,3.844,2.026,0.637,0.0,0,0.15
15,4.35,87,accelerate,7.905,5.423,17.412,12.423,4.989,2.483,3.211,15.89,7.341,3.467,1.918,0.584,0.0,0,0.2
15,4.4,88,accelerate,8.086,5.532,17.537,12.532,5.006,2.555,3.17,17.537,8.086,5.006,2.555,0.811,0.0,1,0.0
15,4.45,89,accelerate,8.279,5.644,17.667,12.644,5.023,2.635,3.13,17.257,8.086,4.613,2.442,0.756,0.0,0,0.05
15,4.5,90,accelerate,8.479,5.788,17.8,12.788,5.012,2.69,3.075,17.8,8.479,5.012,2.69,0.818,0.0,1,0.0
15,4.55,91,accelerate,8.672,5.84,17.937,12.84,5.097,2.832,3.072,17.508,8.479,4.668,2.639,0.771,0.0,0,0.05
15,4.6,92,accelerate,8.875,5.84,18.084,12.84,5.243,3.035,3.096,17.216,8.479,4.376,2.638,0.733,0.0,0,0.1
15,4.65,93,accelerate,9.083,6.066,18.238,13.066,5.172,3.017,3.007,18.238,9.083,5.172,3.017,0.852,0.0,1,0.0
15,4.7,94,accelerate,9.294,6.765,18.371,13.765,4.607,2.53,2.716,17.912,9.083,4.148,2.318,0.693,0.0,0,0.05
15,4.75,95,accelerate,9.471,7.238,18.487,14.238,4.249,2.233,2.554,17.559,9.083,3.322,1.845,0.568,0.0,0,0.1
15,4.8,96,accelerate,9.572,7.591,18.588,14.591,3.997,1.981,2.449,18.588,9.572,3.997,1.981,0.663,0.0,1,0.0
15,4.85,97,accelerate,9.588,7.833,18.677,14.833,3.844,1.755,2.384,18.201,9.572,3.368,1.739,0.572,0.0,0,0.05
15,4.9,98,accelerate,9.536,7.994,18.755,14.994,3.76,1.542,2.346,17.805,9.572,2.81,1.578,0.492,0.0,0,0.1
15,4.95,99,accelerate,9.505,8.128,18.822,15.128,3.694,1.377,2.316,17.401,9.572,2.273,1.444,0.417,0.0,0,0.15
15,5.0,100,accelerate,9.53,8.227,18.883,15.227,3.656,1.304,2.295,16.992,9.572,1.765,1.346,0.346,0.0,0,0.2
15,5.05,101,accelerate,9.595,8.288,18.943,15.288,3.655,1.306,2.285,18.943,9.595,3.655,1.306,0.597,0.0,1,0.0
15,5.1,102,accelerate,9.682,8.326,19.004,15.326,3.678,1.356,2.283,18.528,9.595,3.202,1.269,0.536,0.0,0,0.05
15,5.15,103,accelerate,9.807,8.37,19.066,15.37,3.697,1.438,2.278,18.111,9.595,2.741,1.225,0.474,0.0,0,0.1
15,5.2,104,accelerate,9.966,8.412,19.134,15.412,3.721,1.554,2.274,17.691,9.595,2.279,1.182,0.411,0.0,0,0.15
15,5.25,105,accelerate,10.118,8.444,19.205,15.444,3.761,1.674,2.274,19.205,10.118,3.761,1.674,0.626,0.0,1,0.0
15,5.3,106,accelerate,10.302,8.47,19.282,15.47,3.812,1.831,2.276,18.783,10.118,3.313,1.648,0.566,0.0,0,0.05
15,5.35,107,accelerate,10.492,8.511,19.367,15.511,3.855,1.98,2.275,19.367,10.492,3.855,1.98,0.65,0.0,1,0.0
15,5.4,108,accelerate,10.664,8.566,19.456,15.566,3.89,2.098,2.271,19.456,10.664,3.89,2.098,0.659,0.0,1,0.0
15,5.45,109,accelerate,10.69,8.641,19.544,15.641,3.903,2.05,2.262,19.544,10.69,3.903,2.05,0.66,0.0,1,0.0
15,5.5,110,accelerate,10.644,8.732,19.627,15.732,3.895,1.912,2.248,19.111,10.69,3.379,1.958,0.587,0.0,0,0.05
15,5.55,111,accelerate,10.944,8.831,19.712,15.831,3.88,2.112,2.232,18.674,10.69,2.843,1.859,0.513,0.0,0,0.1
15,5.6,112,accelerate,11.276,8.921,19.809,15.921,3.888,2.355,2.22,19.809,11.276,3.888,2.355,0.669,0.0,1,0.0
15,5.65,113,accelerate,11.476,9.005,19.912,16.005,3.907,2.472,2.211,19.364,11.276,3.359,2.271,0.597,0.0,0,0.05
15,5.7,114,accelerate,11.466,9.098,20.011,16.098,3.913,2.368,2.2,18.915,11.276,2.817,2.178,0.522,0.0,0,0.1
15,5.75,115,accelerate,11.413,9.185,20.102,16.185,3.917,2.227,2.188,18.461,11.276,2.276,2.09,0.447,0.0,0,0.15
15,5.8,116,accelerate,11.355,9.254,20.187,16.254,3.933,2.101,2.181,20.187,11.355,3.933,2.101,0.669,0.0,1,0.0
15,5.85,117,accelerate,11.294,9.311,20.267,16.311,3.956,1.984,2.177,20.267,11.294,3.956,1.984,0.669,0.0,1,0.0
15,5.9,118,accelerate,11.275,9.387,20.339,16.387,3.952,1.888,2.167,19.807,11.294,3.42,1.907,0.596,0.0,0,0.05
15,5.95,119,accelerate,11.316,9.475,20.409,16.475,3.934,1.84,2.154,19.344,11.294,2.869,1.819,0.519,0.0,0,0.1
15,6.0,120,accelerate,11.396,9.555,20.48,16.555,3.925,1.841,2.143,18.877,11.294,2.322,1.739,0.444,0.0,0,0.15
15,6.05,121,accelerate,11.469,9.619,20.55,16.619,3.932,1.85,2.136,20.55,11.469,3.932,1.85,0.663,0.0,1,0.0
15,6.1,122,accelerate,11.57,9.671,20.622,16.671,3.951,1.9,2.132,20.622,11.57,3.951,1.9,0.668,0.0,1,0.0
15,6.15,123,accelerate,11.639,9.742,20.693,16.742,3.95,1.897,2.124,20.152,11.57,3.41,1.828,0.594,0.0,0,0.05
15,6.2,124,accelerate,11.773,9.815,20.762,16.815,3.947,1.958,2.115,19.678,11.57,2.863,1.755,0.519,0.0,0,0.1
15,6.25,125,accelerate,11.913,9.895,20.837,16.895,3.943,2.018,2.106,20.837,11.913,3.943,2.018,0.673,0.0,1,0.0
15,6.3,126,accelerate,12.031,9.971,20.916,16.971,3.946,2.061,2.098,20.916,12.031,3.946,2.061,0.675,0.0,1,0.0
15,6.35,127,accelerate,12.157,10.052,20.996,17.052,3.944,2.106,2.089,20.437,12.031,3.386,1.98,0.598,0.0,0,0.05
15,6.4,128,accelerate,12.305,10.154,21.078,17.154,3.924,2.151,2.076,19.953,12.031,2.799,1.877,0.517,0.0,0,0.1
15,6.45,129,accelerate,12.41,10.244,21.163,17.244,3.919,2.166,2.066,21.163,12.41,3.919,2.166,0.677,0.0,1,0.0
15,6.5,130,accelerate,12.543,10.312,21.249,17.312,3.936,2.23,2.061,20.676,12.41,3.364,2.098,0.601,0.0,0,0.05
15,6.55,131,accelerate,12.688,10.404,21.339,17.404,3.935,2.284,2.051,21.339,12.688,3.935,2.284,0.684,0.0,1,0.0
15,6.6,132,accelerate,12.796,10.505,21.431,17.505,3.927,2.292,2.04,21.431,12.796,3.927,2.292,0.684,0.0,1,0.0
15,6.65,133,accelerate,12.924,10.617,21.525,17.617,3.908,2.306,2.027,20.937,12.796,3.32,2.179,0.6,0.0,0,0.05
15,6.7,134,accelerate,13.005,10.719,21.617,17.719,3.898,2.286,2.017,21.617,13.005,3.898,2.286,0.681,0.0,1,0.0
15,6.75,135,accelerate,13.139,10.829,21.707,17.829,3.878,2.31,2.005,21.115,13.005,3.286,2.176,0.596,0.0,0,0.05
15,6.8,136,accelerate,13.289,10.945,21.803,17.945,3.858,2.344,1.992,20.607,13.005,2.662,2.06,0.51,0.0,0,0.1
15,6.85,137,accelerate,13.401,11.018,21.902,18.018,3.885,2.384,1.988,20.095,13.005,2.077,1.987,0.43,0.0,0,0.15
15,6.9,138,accelerate,13.524,11.078,22.002,18.078,3.924,2.445,1.986,19.577,13.005,1.498,1.926,0.351,0.0,0,0.2
15,6.95,139,accelerate,13.598,11.102,22.104,18.102,4.002,2.496,1.991,22.104,13.598,4.002,2.496,0.704,0.0,1,0.0
15,7.0,140,accelerate,13.729,11.083,22.21,18.083,4.126,2.645,2.004,22.21,13.729,4.126,2.645,0.726,0.0,1,0.0
15,7.05,141,accelerate,13.878,11.111,22.324,18.111,4.213,2.767,2.009,21.702,13.729,3.591,2.618,0.655,0.0,0,0.05
15,7.1,142,accelerate,13.987,11.184,22.444,18.184,4.26,2.803,2.007,21.192,13.729,3.008,2.545,0.575,0.0,0,0.1
15,7.15,143,accelerate,14.108,11.236,22.566,18.236,4.329,2.872,2.008,22.566,14.108,4.329,2.872,0.763,0.0,1,0.0
15,7.2,144,accelerate,14.177,11.317,22.685,18.317,4.368,2.86,2.004,22.685,14.177,4.368,2.86,0.768,0.0,1,0.0
15,7.25,145,accelerate,14.301,11.386,22.805,18.386,4.419,2.914,2.003,22.171,14.177,3.785,2.791,0.689,0.0,0,0.05
15,7.3,146,accelerate,14.446,11.367,22.935,18.367,4.568,3.08,2.018,22.935,14.446,4.568,3.08,0.804,0.0,1,0.0
15,7.35,147,accelerate,14.541,11.343,23.072,18.343,4.729,3.198,2.034,22.423,14.446,4.08,3.104,0.74,0.0,0,0.05
15,7.4,148,accelerate,14.638,11.763,23.204,18.763,4.441,2.875,1.973,23.204,14.638,4.441,2.875,0.781,0.0,1,0.0
15,7.45,149,accelerate,14.677,12.044,23.324,19.044,4.28,2.633,1.937,23.324,14.677,4.28,2.633,0.753,0.0,1,0.0
15,7.5,150,accelerate,14.762,12.295,23.434,19.295,4.139,2.467,1.906,23.434,14.762,4.139,2.467,0.729,0.0,1,0.0
15,7.55,151,accelerate,14.873,12.52,23.547,19.52,4.028,2.354,1.881,23.547,14.873,4.028,2.354,0.711,0.0,1,0.0
15,7.6,152,accelerate,14.968,12.675,23.66,19.675,3.986,2.293,1.867,22.987,14.873,3.312,2.198,0.611,0.0,0,0.05
15,7.65,153,accelerate,15.096,12.821,23.775,19.821,3.953,2.275,1.854,22.416,14.873,2.595,2.052,0.511,0.0,0,0.1
15,7.7,154,accelerate,15.202,12.886,23.891,19.886,4.005,2.316,1.854,23.891,15.202,4.005,2.316,0.708,0.0,1,0.0
15,7.75,155,accelerate,15.338,12.979,24.012,19.979,4.032,2.359,1.85,23.314,15.202,3.335,2.222,0.616,0.0,0,0.05
15,7.8,156,accelerate,15.45,13.085,24.14,20.085,4.055,2.365,1.845,24.14,15.45,4.055,2.365,0.718,0.0,1,0.0
15,7.85,157,accelerate,15.552,13.155,24.276,20.155,4.121,2.397,1.845,24.276,15.552,4.121,2.397,0.728,0.0,1,0.0
15,7.9,158,accelerate,15.632,13.245,24.416,20.245,4.171,2.387,1.843,24.416,15.632,4.171,2.387,0.736,0.0,1,0.0
15,7.95,159,accelerate,15.689,13.297,24.557,20.297,4.26,2.391,1.847,23.825,15.632,3.527,2.335,0.648,0.0,0,0.05
15,8.0,160,accelerate,15.771,13.403,24.7,20.403,4.297,2.367,1.843,23.225,15.632,2.821,2.229,0.55,0.0,0,0.1
15,8.05,161,accelerate,15.866,13.511,24.848,20.511,4.338,2.355,1.839,22.618,15.632,2.107,2.122,0.452,0.0,0,0.15
15,8.1,162,accelerate,15.981,13.554,25.003,20.554,4.449,2.427,1.845,22.005,15.632,1.451,2.079,0.363,0.0,0,0.2
15,8.15,163,accelerate,16.008,13.576,25.162,20.576,4.586,2.432,1.853,25.162,16.008,4.586,2.432,0.793,0.0,1,0.0
15,8.2,164,accelerate,16.003,13.535,25.321,20.535,4.786,2.467,1.871,24.553,16.008,4.017,2.473,0.718,0.0,0,0.05
15,8.25,165,accelerate,16.106,13.572,25.482,20.572,4.91,2.533,1.878,25.482,16.106,4.91,2.533,0.839,0.0,1,0.0
15,8.3,166,accelerate,16.314,13.662,25.654,20.662,4.992,2.652,1.878,24.867,16.106,4.206,2.444,0.742,0.0,0,0.05
15,8.35,167,accelerate,16.49,13.738,25.832,20.738,5.094,2.752,1.88,25.832,16.49,5.094,2.752,0.871,0.0,1,0.0
15,8.4,168,accelerate,16.643,13.845,26.013,20.845,5.169,2.799,1.879,25.204,16.49,4.359,2.646,0.769,0.0,0,0.05
15,8.45,169,accelerate,16.774,13.92,26.196,20.92,5.275,2.854,1.882,26.196,16.774,5.275,2.854,0.898,0.0,1,0.0
15,8.5,170,accelerate,16.87,14.063,26.377,21.063,5.314,2.807,1.876,26.377,16.87,5.314,2.807,0.902,0.0,1,0.0
15,8.55,171,cruise,16.934,14.246,26.556,21.246,5.309,2.688,1.864,25.723,16.87,4.477,2.624,0.784,0.0,0,0.05
15,8.6,172,cruise,16.988,14.394,26.729,21.394,5.335,2.594,1.857,26.729,16.988,5.335,2.594,0.898,0.0,1,0.0
15,8.65,173,cruise,17.05,14.555,26.896,21.555,5.341,2.495,1.848,26.054,16.988,4.499,2.433,0.781,0.0,0,0.05
15,8.7,174,cruise,17.129,14.669,27.056,21.669,5.387,2.46,1.844,27.056,17.129,5.387,2.46,0.9,0.0,1,0.0
15,8.75,175,cruise,17.219,14.77,27.212,21.77,5.442,2.448,1.842,27.212,17.219,5.442,2.448,0.907,0.0,1,0.0
15,8.8,176,cruise,17.316,14.709,27.37,21.709,5.661,2.606,1.861,26.512,17.219,4.802,2.509,0.824,0.0,0,0.05
15,8.85,177,cruise,17.413,14.677,27.531,21.677,5.854,2.736,1.876,25.808,17.219,4.131,2.541,0.735,0.0,0,0.1
15,8.9,178,cruise,17.494,14.966,27.688,21.966,5.722,2.528,1.85,25.094,17.219,3.128,2.253,0.592,0.0,0,0.15
15,8.95,179,cruise,17.52,15.133,27.834,22.133,5.701,2.387,1.839,24.366,17.219,2.233,2.086,0.467,0.0,0,0.2
15,9.0,180,cruise,17.475,15.254,27.969,22.254,5.715,2.221,1.834,27.969,17.475,5.715,2.221,0.936,0.0,1,0.0
15,9.05,181,cruise,17.403,15.286,28.094,22.286,5.808,2.117,1.838,27.225,17.475,4.939,2.189,0.831,0.0,0,0.05
15,9.1,182,cruise,17.325,15.377,28.209,22.377,5.832,1.949,1.834,28.209,17.325,5.832,1.949,0.943,0.0,1,0.0
15,9.15,183,cruise,17.272,15.438,28.313,22.438,5.875,1.834,1.834,28.313,17.272,5.875,1.834,0.944,0.0,1,0.0
15,9.2,184,cruise,17.265,15.572,28.409,22.572,5.837,1.693,1.824,28.409,17.265,5.837,1.693,0.935,0.0,1,0.0
15,9.25,185,cruise,17.298,15.734,28.496,22.734,5.762,1.564,1.811,27.633,17.265,4.899,1.531,0.804,0.0,0,0.05
15,9.3,186,cruise,17.357,15.871,28.577,22.871,5.706,1.485,1.801,26.848,17.265,3.977,1.394,0.677,0.0,0,0.1
15,9.35,187,cruise,17.421,16.016,28.654,23.016,5.638,1.405,1.789,26.055,17.265,3.039,1.249,0.547,0.0,0,0.15
15,9.4,188,cruise,17.461,16.108,28.726,23.108,5.618,1.353,1.783,25.255,17.265,2.147,1.157,0.425,0.0,0,0.2
15,9.45,189,cruise,17.459,16.189,28.794,23.189,5.605,1.27,1.779,28.794,17.459,5.605,1.27,0.89,0.0,1,0.0
15,9.5,190,cruise,17.422,16.228,28.857,23.228,5.629,1.194,1.778,27.986,17.459,4.757,1.231,0.775,0.0,0,0.05
15,9.55,191,cruise,17.37,16.301,28.915,23.301,5.614,1.069,1.774,27.174,17.459,3.873,1.158,0.655,0.0,0,0.1
15,9.6,192,cruise,17.326,16.383,28.966,23.383,5.584,0.943,1.768,28.966,17.326,5.584,0.943,0.876,0.0,1,0.0
15,9.65,193,cruise,17.307,16.452,29.012,23.452,5.56,0.855,1.763,28.146,17.326,4.694,0.874,0.755,0.0,0,0.05
